timestamp,event_title,contract_ticker,contract_title,target_time_edt,time_to_expiry_minutes,current_btc_price,strike_price,direction,selected_horizon,market_yes_probability,market_no_probability,model_yes_probability,model_no_probability,yes_edge,no_edge,confidence,recommendation,liquidity_score,bid_ask_spread,mapping_confidence,key_drivers,warnings,rank_score
2026-05-30T21:22:44.262872+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T80399.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,80399.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $80,400, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.263069+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T80299.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,80299.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $80,300, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.263268+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T80199.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,80199.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $80,200, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.263472+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T80099.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,80099.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $80,100, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.263668+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79999.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79999.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $80,000, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.263871+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79899.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79899.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,900, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.264067+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79799.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79799.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,800, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.264262+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79699.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79699.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,700, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.264456+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79599.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79599.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,600, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.264654+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79499.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79499.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,500, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.264828+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79399.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79399.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,400, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.265002+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79299.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79299.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,300, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.265178+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79199.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79199.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,200, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.265355+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T79099.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,79099.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,100, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.265557+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T78999.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,78999.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $79,000, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
2026-05-30T21:22:44.265947+00:00,KXBTCD-26MAY3018,KXBTCD-26MAY3018-T78899.99,"Bitcoin price on May 30, 2026?",2026-05-30 6:00 PM EDT,37.3,73877.53,78899.99,above,30m,0.005,0.995,0.1563,0.8437,0.1513,-0.1513,0.3638,NO TRADE,0.505,0.01,0.75,"Lognormal CDF: spot $73,878, strike $78,900, sigma_h=0.0016, P(above)=0.000. | Above contract: model YES = P(above strike) = 0.156. | Fusion weights: strike=40%, rule=20%, ML=30%, OB=10%. | Model YES probability is 15 percentage points above market YES price. | Liquidity is acceptable and spread is within threshold.",multiple prices in title; using first/strike match | confidence 0.36 below threshold 0.65,0.0
